GENDER,POSTAL CODE,EMPLOYMENT STATUS,HIGHEST EDUCATION LEVEL,CURRENT / LAST EMPLOYER NAME,CURRENT / LAST MONTHLY SALARY,SOURCE,ATTENDACE,EVENT TITLE,TYPE OF EVENT,DATE OF EVENT,Profile,Age,Age Range,Month,Location,District
Male,560126,Unemployed 12 months and more,Diploma,Professional Services,"Below SGD 3,000",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,62,>60,Jul,"Bishan, Ang Mo Kio",Central
Male,534201,Retrenched,Degree,Engineering,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,61,>60,Jul,"Hougang, Punggol",North East
Male,768862,Unemployed 6 to less than 12 months,Degree,Information Technology,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,57,50-59,Jul,"Yishun, Sembawang",North West
Male,162010,Unemployed 0 to less than 3 months,Master and Above,Information Technology,"SGD 7,000 to 9,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,56,50-59,Jul,"Queenstown, Tiong Bahru",Central
Male,768436,Unemployed 6 to less than 12 months,Degree,Information Technology,"SGD 10,000 & above",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,56,50-59,Jul,"Yishun, Sembawang",North West
Male,530709,Unemployed 3 to less than 6 months,Diploma,Sales / Retail,"SGD 10,000 & above",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,54,50-59,Jul,"Hougang, Punggol",North East
Male,168592,Unemployed 6 to less than 12 months,Master and Above,Information Technology,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,54,50-59,Jul,"Queenstown, Tiong Bahru",Central
Male,461430,Freelancer,Degree,Information Technology,"SGD 7,000 to 9,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Bedok, Upper East Coast",South East
Male,520731,Retrenched,Degree,Manufacturing,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Tampines, Pasir Ris",North East
Male,389756,Unemployed 0 to less than 3 months,Degree,Logistics / Supply Chain,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,50,50-59,Jul,"Geylang, Eunos",South East
Male,822101,Unemployed 12 months and more,Degree,Information Technology,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,48,40-49,Jul,"Hougang, Punggol",North East
Male,140183,Unemployed 0 to less than 3 months,Master and Above,Real Estate / Property Management,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,47,40-49,Jul,"Queenstown, Tiong Bahru",Central
Male,538805,Unemployed 0 to less than 3 months,Master and Above,Banking and Finance,"SGD 10,000 & above",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,46,40-49,Jul,"Hougang, Punggol",North East
Male,465538,Employed - Full Time,Master and Above,Healthcare / Pharmaceutical,"SGD 10,000 & above",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,44,40-49,Jul,"Bedok, Upper East Coast",South East
Female,437434,Self-Employed,Degree,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,43,40-49,Jul,"Katong, Joo Chiat",South East
Male,370060,Employed - Full Time,Master and Above,Engineering,"SGD 7,000 to 9,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,42,40-49,Jul,MacPherson,South East
Male,823102,Unemployed 0 to less than 3 months,Master and Above,Education and Training,"SGD 5,000 to 6,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,40,40-49,Jul,"Hougang, Punggol",North East
Male,751117,Employed - Full Time,Degree,Engineering,"SGD 5,000 to 6,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,35,30-39,Jul,"Yishun, Sembawang",North West
Female,650266,Employed - Part Time,Degree,Information Technology,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,45,40-49,Jul,"Hillview, Choa Chu Kang",South West
Male,100065,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,29,20-29,Jul,Telok Blangah,South West
Male,768059,Unemployed 0 to less than 3 months,Diploma,Manufacturing,"SGD 5,000 to 6,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Yishun, Sembawang",North West
Male,510569,Unemployed 0 to less than 3 months,Diploma,Engineering,"SGD 5,000 to 6,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,47,40-49,Jul,"Tampines, Pasir Ris",North East
Male,670425,Employed - Full Time,ITE (Nitec / Higher Nitec),Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",CGH,No,Information Technology Sector,VJI,9/7/2025,RnF,38,30-39,Jul,"Hillview, Choa Chu Kang",South West
Female,680411,Retrenched,Degree,Engineering,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,33,30-39,Jul,"Hillview, Choa Chu Kang",South West
Female,460015,Unemployed 6 to less than 12 months,Diploma,Sciences / Laboratory / R&D,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,29,20-29,Jul,"Bedok, Upper East Coast",South East
Female,470767,Employed - Full Time,Diploma,Consulting,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,42,40-49,Jul,"Bedok, Upper East Coast",South East
Male,510554,Employed - Full Time,Diploma,F&B,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,58,50-59,Jul,"Tampines, Pasir Ris",North East
Female,590011,Unemployed 0 to less than 3 months,O Level,Admin / Secretarial,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,RnF,61,>60,Jul,"Upper Bukit Timah, Ulu Pandam",South West
Male,479242,Self-Employed,Degree,General Management,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Bedok, Upper East Coast",South East
Female,321102,Unemployed 3 to less than 6 months,Master and Above,Healthcare / Pharmaceutical,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,57,50-59,Jul,"Balestier, Toa Payoh",Central
Male,543291,Employed - Full Time,Degree,Advertising / Media,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Hougang, Punggol",North East
Female,821641,Unemployed 3 to less than 6 months,Diploma,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,25,20-29,Jul,"Hougang, Punggol",North East
Male,510429,Unemployed 0 to less than 3 months,Diploma,Security and Investigation,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,26,20-29,Jul,"Tampines, Pasir Ris",North East
Female,612166,Unemployed 12 months and more,Degree,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,39,30-39,Jul,Jurong,South West
Female,682297,Employed - Full Time,ITE (Nitec / Higher Nitec),Others,"SGD 3,000 to 4,999",CGH,No,Information Technology Sector,VJI,9/7/2025,RnF,53,50-59,Jul,"Hillview, Choa Chu Kang",South West
Female,823266,Employed - Part Time,O Level,Security and Investigation,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,RnF,59,50-59,Jul,"Hougang, Punggol",North East
Male,764513,Employed - Full Time,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,33,30-39,Jul,"Yishun, Sembawang",North West
Male,530642,Unemployed 0 to less than 3 months,N Level,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Information Technology Sector,VJI,9/7/2025,RnF,55,50-59,Jul,"Hougang, Punggol",North East
Female,536563,Unemployed 0 to less than 3 months,Master and Above,Healthcare / Pharmaceutical,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,49,40-49,Jul,"Hougang, Punggol",North East
Female,651463,Employed - Full Time,ITE (Nitec / Higher Nitec),Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,RnF,32,30-39,Jul,"Hillview, Choa Chu Kang",South West
Female,560636,Unemployed 0 to less than 3 months,Master and Above,Sales / Retail,"SGD 5,000 to 6,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,37,30-39,Jul,"Bishan, Ang Mo Kio",Central
Male,730630,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,38,30-39,Jul,"Kranji, Woodgrove",North West
Female,570265,Employed - Full Time,O Level,Admin / Secretarial,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,RnF,52,50-59,Jul,"Bishan, Ang Mo Kio",Central
Male,640913,Employed - Full Time,Degree,Public / Civil Service,"SGD 5,000 to 6,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,50,50-59,Jul,Jurong,South West
Female,768895,Unemployed 3 to less than 6 months,Degree,Customer Service,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,51,50-59,Jul,"Yishun, Sembawang",North West
Female,543332,Unemployed 6 to less than 12 months,Diploma,Social Services,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,39,30-39,Jul,"Hougang, Punggol",North East
Female,460420,Unemployed 0 to less than 3 months,Master and Above,Marketing / Public Relations,"SGD 5,000 to 6,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,55,50-59,Jul,"Bedok, Upper East Coast",South East
Male,670448,Employed - Full Time,Degree,General Management,"SGD 7,000 to 9,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,54,50-59,Jul,"Hillview, Choa Chu Kang",South West
Male,431001,Unemployed 3 to less than 6 months,Master and Above,Marketing / Public Relations,"SGD 7,000 to 9,999",CGH,No,Information Technology Sector,VJI,9/7/2025,PMET,44,40-49,Jul,"Katong, Joo Chiat",South East
Female,530314,Employed - Part Time,Diploma,Education and Training,"Below SGD 3,000",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,52,50-59,Jul,"Hougang, Punggol",North East
Male,380063,Unemployed 3 to less than 6 months,Diploma,Admin / Secretarial,"SGD 3,000 to 4,999",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,40,40-49,Jul,"Geylang, Eunos",South East
Male,530709,Unemployed 3 to less than 6 months,Diploma,Sales / Retail,"SGD 10,000 & above",CGH,Yes,Information Technology Sector,VJI,9/7/2025,PMET,54,50-59,Jul,"Hougang, Punggol",North East
Male,544741,Unemployed 0 to less than 3 months,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,47,40-49,Aug,"Hougang, Punggol",North East
Female,431009,Employed - Part Time,Degree,Marketing / Public Relations,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,58,50-59,Aug,"Katong, Joo Chiat",South East
Male,371083,Self-Employed,Degree,Insurance,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,42,40-49,Aug,MacPherson,South East
Male,140183,Unemployed 0 to less than 3 months,Master and Above,Real Estate / Property Management,"SGD 7,000 to 9,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,47,40-49,Aug,"Queenstown, Tiong Bahru",Central
Female,820118,Unemployed 0 to less than 3 months,Degree,Human Resources,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,26,20-29,Aug,"Hougang, Punggol",North East
Female,545674,Employed - Full Time,Degree,Logistics / Supply Chain,"SGD 3,000 to 4,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,52,50-59,Aug,"Hougang, Punggol",North East
Male,260004,Retrenched,Master and Above,Consulting,"SGD 10,000 & above",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,37,30-39,Aug,"Bukit Timah, Holland",South West
Female,822433,Unemployed 12 months and more,ITE (Nitec / Higher Nitec),Sales / Retail,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,RnF,29,20-29,Aug,"Hougang, Punggol",North East
Female,120333,Employed - Full Time,Degree,Engineering,"SGD 3,000 to 4,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,30,30-39,Aug,"Pasir Panjang, Clementi",South West
Female,279883,Unemployed 6 to less than 12 months,Degree,Education and Training,"SGD 3,000 to 4,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,57,50-59,Aug,"Bukit Timah, Holland",South West
Female,560335,Retrenched,Diploma,Information Technology,"SGD 3,000 to 4,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,44,40-49,Aug,"Bishan, Ang Mo Kio",Central
Female,531932,Employed - Full Time,Degree,Accounting / Auditing / Taxation,"SGD 3,000 to 4,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,31,30-39,Aug,"Hougang, Punggol",North East
Female,522523,Unemployed 0 to less than 3 months,Degree,Events / Promotions,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,49,40-49,Aug,"Tampines, Pasir Ris",North East
Female,269735,Unemployed 3 to less than 6 months,Diploma,Purchasing / Merchandising,"SGD 5,000 to 6,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,49,40-49,Aug,"Bukit Timah, Holland",South West
Female,326592,Employed - Full Time,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,48,40-49,Aug,"Balestier, Toa Payoh",Central
Female,519931,Unemployed 6 to less than 12 months,Degree,Healthcare / Pharmaceutical,"SGD 3,000 to 4,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,32,30-39,Aug,"Tampines, Pasir Ris",North East
Female,510547,Freelancer,Degree,General Work,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,59,50-59,Aug,"Tampines, Pasir Ris",North East
Male,793460,Unemployed 0 to less than 3 months,Degree,Admin / Secretarial,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,34,30-39,Aug,Seletar,North East
Male,310026,Unemployed 3 to less than 6 months,Diploma,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,53,50-59,Aug,"Balestier, Toa Payoh",Central
Male,089775,Unemployed 0 to less than 3 months,Master and Above,General Management,"SGD 5,000 to 6,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,52,50-59,Aug,"Anson, Tanjong Pagar",Central
Male,560114,Unemployed 12 months and more,Master and Above,General Management,"SGD 7,000 to 9,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,56,50-59,Aug,"Bishan, Ang Mo Kio",Central
Male,820182,Employed - Full Time,Diploma,Public / Civil Service,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,32,30-39,Aug,"Hougang, Punggol",North East
Female,807754,Employed - Full Time,Master and Above,Marketing / Public Relations,"SGD 10,000 & above",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,55,50-59,Aug,Seletar,North East
Female,544158,Employed - Full Time,Degree,Architecture / Interior Design,"SGD 5,000 to 6,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,35,30-39,Aug,"Hougang, Punggol",North East
Female,650387,Unemployed 0 to less than 3 months,Diploma,Human Resources,"SGD 3,000 to 4,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,61,>60,Aug,"Hillview, Choa Chu Kang",South West
Female,760346,Employed - Full Time,ITE (Nitec / Higher Nitec),Customer Service,"SGD 3,000 to 4,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,RnF,38,30-39,Aug,"Yishun, Sembawang",North West
Female,530123,Freelancer,A Level,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,RnF,61,>60,Aug,"Hougang, Punggol",North East
Male,791410,Unemployed 3 to less than 6 months,Degree,Advertising / Media,"SGD 5,000 to 6,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,50,50-59,Aug,Seletar,North East
Female,161121,Unemployed 12 months and more,O Level,Admin / Secretarial,"Below SGD 3,000",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,RnF,66,>60,Aug,"Queenstown, Tiong Bahru",Central
Female,510203,Employed - Part Time,Diploma,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,25,20-29,Aug,"Tampines, Pasir Ris",North East
Male,391011,Employed - Full Time,Degree,Public / Civil Service,"SGD 5,000 to 6,999",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,40,40-49,Aug,"Geylang, Eunos",South East
Male,550215,Freelancer,Degree,Others,"SGD 3,000 to 4,999",CGH,Yes,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,28,20-29,Aug,"Hougang, Punggol",North East
Female,510763,Unemployed 3 to less than 6 months,Diploma,Sciences / Laboratory / R&D,"Below SGD 3,000",CGH,No,Healthcare and Community Care Sector,VJI,18/8/2025,PMET,22,20-29,Aug,"Tampines, Pasir Ris",North East
Male,523856,Unemployed 12 months and more,O Level,Environment / Health,"SGD 3,000 to 4,999",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,RnF,56,50-59,Aug,"Tampines, Pasir Ris",North East
Female,342103,Employed - Full Time,O Level,Others,"SGD 3,000 to 4,999",CGH,Yes,Marketing and Business Development Sector,VJI,18/8/2025,RnF,51,50-59,Aug,MacPherson,South East
Female,544806,Unemployed 12 months and more,Master and Above,Information Technology,"SGD 5,000 to 6,999",CGH,Yes,Marketing and Business Development Sector,VJI,18/8/2025,PMET,34,30-39,Aug,"Hougang, Punggol",North East
Female,791400,Employed - Full Time,Secondary,Professional Services,"Below SGD 3,000",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,RnF,43,40-49,Aug,Seletar,North East
Female,090038,Unemployed 0 to less than 3 months,Degree,Purchasing / Merchandising,"SGD 3,000 to 4,999",CGH,Yes,Marketing and Business Development Sector,VJI,18/8/2025,PMET,42,40-49,Aug,Telok Blangah,South West
Male,531476,Unemployed 3 to less than 6 months,Degree,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,PMET,47,40-49,Aug,"Hougang, Punggol",North East
Female,518159,Employed - Full Time,Diploma,Admin / Secretarial,"SGD 3,000 to 4,999",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,PMET,30,30-39,Aug,"Tampines, Pasir Ris",North East
Male,119028,Unemployed 0 to less than 3 months,Degree,Public / Civil Service,"SGD 3,000 to 4,999",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,PMET,41,40-49,Aug,"Pasir Panjang, Clementi",South West
Male,533987,Unemployed 0 to less than 3 months,Diploma,General Management,"SGD 3,000 to 4,999",CGH,Yes,Marketing and Business Development Sector,VJI,18/8/2025,PMET,60,>60,Aug,"Hougang, Punggol",North East
Male,652292,Employed - Full Time,Degree,Public / Civil Service,"SGD 3,000 to 4,999",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,PMET,39,30-39,Aug,"Hillview, Choa Chu Kang",South West
Male,520732,Employed - Full Time,A Level,Healthcare / Pharmaceutical,"Below SGD 3,000",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,RnF,50,50-59,Aug,"Tampines, Pasir Ris",North East
Female,546685,Unemployed 12 months and more,Degree,Advertising / Media,"SGD 7,000 to 9,999",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,PMET,49,40-49,Aug,"Hougang, Punggol",North East
Male,688238,Employed - Full Time,Degree,Healthcare / Pharmaceutical,"SGD 5,000 to 6,999",CGH,Yes,Marketing and Business Development Sector,VJI,18/8/2025,PMET,60,>60,Aug,"Hillview, Choa Chu Kang",South West
Male,420004,Employed - Full Time,O Level,Customer Service,"Below SGD 3,000",CGH,No,Marketing and Business Development Sector,VJI,18/8/2025,RnF,55,50-59,Aug,"Katong, Joo Chiat",South East
